,Code,year,VaccinePct
209,BHR,2009,99.8
210,BHR,2010,100.0
211,BHR,2011,100.0
212,BHR,2012,99.89
213,BHR,2013,100.0
214,BHR,2014,99.76
215,BHR,2015,100.0
216,BHR,2016,100.0
217,BGD,2000,89.0
218,BGD,2001,94.0
219,BGD,2002,87.0
220,BGD,2003,91.0
221,BGD,2004,96.0
222,BGD,2005,94.0
223,BGD,2006,92.0
224,BGD,2007,95.0
225,BGD,2008,96.0
226,BGD,2009,98.38778601
227,BGD,2010,94.30158428
228,BGD,2011,96.0
229,BGD,2012,111.0
230,BGD,2013,108.2793979
231,BGD,2014,108.54951319999999
232,BGD,2015,120.1917138
233,BGD,2016,117.8372848
234,BRB,2000,91.3
235,BRB,2001,91.6
236,BRB,2003,87.8042185
237,BRB,2004,98.0
238,BRB,2005,-1.0
239,BRB,2006,92.0
240,BRB,2007,75.0
241,BRB,2008,94.0
242,BRB,2009,93.73084425
243,BRB,2010,84.51668092
244,BRB,2011,93.01684533
245,BRB,2012,89.49
246,BRB,2013,86.95786865
247,BRB,2014,94.59459459
248,BRB,2015,96.22183709
249,BRB,2016,91.95443218
250,BLR,2000,98.19
251,BLR,2001,98.9
252,BLR,2002,99.0
253,BLR,2003,98.8
254,BLR,2004,99.0
255,BLR,2005,98.9
256,BLR,2006,97.0
257,BLR,2007,100.0
258,BLR,2008,99.0
259,BLR,2009,98.8
260,BLR,2010,98.6
261,BLR,2011,99.2
262,BLR,2012,97.9
263,BLR,2013,99.0
264,BLR,2014,99.0
265,BLR,2015,99.0
266,BLR,2016,98.2
267,BEL,2000,-1.0
268,BEL,2001,-1.0
269,BEL,2002,-1.0
270,BEL,2003,-1.0
271,BEL,2004,-1.0
272,BEL,2005,-1.0
273,BEL,2006,-1.0
274,BEL,2007,-1.0
275,BEL,2008,-1.0
276,BEL,2009,-1.0
277,BEL,2010,-1.0
278,BEL,2011,-1.0
279,BEL,2012,-1.0
280,BEL,2013,-1.0
281,BEL,2014,-1.0
282,BEL,2015,-1.0
283,BEL,2016,-1.0
284,BLZ,2000,96.0
285,BLZ,2001,94.0
286,BLZ,2002,88.0
287,BLZ,2003,96.0
288,BLZ,2004,97.0
289,BLZ,2005,95.0
290,BLZ,2006,100.0
291,BLZ,2007,96.0
292,BLZ,2008,96.0
293,BLZ,2009,96.94870087
294,BLZ,2010,97.55837225
295,BLZ,2011,98.06830907
296,BLZ,2012,96.94761446
297,BLZ,2013,99.04449515
298,BLZ,2014,95.3594306
299,BLZ,2015,96.40887884
300,BLZ,2016,95.01799856
301,BEN,2000,85.0
302,BEN,2001,81.0
303,BEN,2002,88.0
304,BEN,2003,83.0
305,BEN,2004,93.0
306,BEN,2005,85.0
307,BEN,2006,89.0
308,BEN,2007,93.0
309,BEN,2008,89.0
310,BEN,2009,95.0
311,BEN,2010,91.91866557
312,BEN,2011,94.2
313,BEN,2012,94.11161740000001
314,BEN,2013,87.0
315,BEN,2014,87.0
316,BEN,2015,94.0
317,BEN,2016,102.0
318,BTN,2000,-1.0
319,BTN,2001,76.0
320,BTN,2002,78.0
321,BTN,2003,88.0
322,BTN,2004,88.0
323,BTN,2005,92.64563443
324,BTN,2006,91.0
325,BTN,2007,110.0
326,BTN,2008,100.0
327,BTN,2009,94.0
328,BTN,2010,95.0
329,BTN,2011,93.0
330,BTN,2012,95.0
331,BTN,2013,97.0
332,BTN,2014,96.0
333,BTN,2015,98.0
334,BTN,2016,98.0
335,BOL,2000,100.0
336,BOL,2001,106.9
337,BOL,2002,-1.0
338,BOL,2003,99.0
339,BOL,2004,90.0
340,BOL,2005,88.92
341,BOL,2006,82.0
342,BOL,2007,83.0
343,BOL,2008,86.10219112
344,BOL,2009,86.20786086
345,BOL,2010,79.44045076
346,BOL,2011,83.78897359
347,BOL,2012,84.43691825
348,BOL,2013,82.66542509
349,BOL,2014,86.08285079
350,BOL,2015,94.91628451
351,BOL,2016,93.51545946
352,BIH,2000,80.4
353,BIH,2001,91.9
354,BIH,2002,89.1
355,BIH,2003,83.5
356,BIH,2004,88.0
357,BIH,2005,89.0
358,BIH,2006,90.0
359,BIH,2007,94.0
360,BIH,2008,84.0
361,BIH,2009,93.0
362,BIH,2010,88.79893213
363,BIH,2011,89.30821402
364,BIH,2012,91.44234016
365,BIH,2014,82.55
366,BIH,2015,83.3
367,BIH,2016,68.0
368,BWA,2000,84.0
369,BWA,2001,75.0
370,BWA,2002,79.0
371,BWA,2003,90.0
372,BWA,2004,86.0
373,BWA,2005,113.0
374,BWA,2006,121.0
375,BWA,2007,79.0
376,BWA,2008,95.0
377,BWA,2009,93.0
378,BWA,2010,94.0
379,BWA,2011,103.0
380,BWA,2012,108.0
381,BWA,2013,93.72137444
382,BWA,2014,93.0
383,BWA,2015,82.0
384,BWA,2016,94.0
385,BRA,2000,100.0
386,BRA,2001,100.0
387,BRA,2002,97.0
388,BRA,2003,119.0
389,BRA,2004,111.0
390,BRA,2005,107.0
391,BRA,2006,105.0
392,BRA,2007,107.0
393,BRA,2008,100.0
394,BRA,2009,104.0
395,BRA,2010,100.0
396,BRA,2011,102.0
397,BRA,2012,99.0
398,BRA,2013,107.0
399,BRA,2014,112.0
400,BRA,2015,96.07
401,BRA,2016,83.46988959
402,BRN,2000,99.0
403,BRN,2001,104.0
404,BRN,2002,99.0
405,BRN,2003,98.0
406,BRN,2004,99.0
407,BRN,2005,98.0
408,BRN,2006,97.0
409,BRN,2007,97.0
410,BRN,2008,100.0
411,BRN,2009,99.0
412,BRN,2010,94.4
413,BRN,2011,91.0
414,BRN,2012,99.0
415,BRN,2013,96.0
416,BRN,2014,97.0
417,BRN,2015,96.0
418,BRN,2016,98.0
419,BGR,2000,85.0
420,BGR,2001,99.0
421,BGR,2002,97.0
422,BGR,2003,102.0
423,BGR,2004,92.6
424,BGR,2005,96.2
425,BGR,2006,96.0
426,BGR,2007,96.0
427,BGR,2008,96.0
428,BGR,2009,96.0
429,BGR,2010,96.5
430,BGR,2011,94.5
431,BGR,2012,93.7
432,BGR,2013,95.1
433,BGR,2014,93.2
434,BGR,2015,91.5
435,BGR,2016,92.1
436,BFA,2000,58.99
437,BFA,2001,65.0
438,BFA,2002,64.0
439,BFA,2003,76.0
440,BFA,2004,78.0
441,BFA,2005,84.0
442,BFA,2006,88.0
443,BFA,2007,94.0
444,BFA,2008,101.0
445,BFA,2009,94.0
446,BFA,2010,99.28881224
447,BFA,2011,99.9973439
448,BFA,2012,100.17
449,BFA,2013,99.84
450,BFA,2014,99.69
451,BFA,2015,103.48
452,BFA,2016,99.93376704
453,BDI,2000,57.0
454,BDI,2001,54.0
455,BDI,2002,68.0
456,BDI,2003,81.0
457,BDI,2004,78.0
458,BDI,2005,80.4
459,BDI,2006,92.0
460,BDI,2007,102.0
461,BDI,2008,84.0
462,BDI,2009,90.96886832
463,BDI,2010,92.0
464,BDI,2011,101.0
465,BDI,2012,102.0
466,BDI,2013,101.0
467,BDI,2014,95.7
468,BDI,2015,94.7
469,BDI,2016,100.1503267
470,CPV,2000,58.0
471,CPV,2001,72.0
472,CPV,2002,85.0
473,CPV,2003,76.0
474,CPV,2004,69.0
475,CPV,2005,64.6
476,CPV,2006,65.0
477,CPV,2007,74.0
478,CPV,2008,77.0
479,CPV,2009,71.77
480,CPV,2010,-1.0
481,CPV,2011,96.42
482,CPV,2012,91.31208829999998
483,CPV,2013,90.71407865
484,CPV,2014,93.22679649
485,CPV,2015,91.64920967
486,CPV,2016,-1.0
487,KHM,2000,69.0
488,KHM,2001,70.0
489,KHM,2002,62.0
490,KHM,2003,65.0
491,KHM,2004,80.0
492,KHM,2005,79.0
493,KHM,2006,78.0
494,KHM,2007,79.0
495,KHM,2008,89.0
496,KHM,2009,92.0
497,KHM,2010,92.68414345
498,KHM,2011,92.61972453
499,KHM,2012,93.38217909
500,KHM,2013,90.24263001
501,KHM,2014,93.6117894
502,KHM,2015,95.0
503,KHM,2016,122.6509612
504,CMR,2000,49.0
505,CMR,2001,47.0
506,CMR,2002,53.0
507,CMR,2003,61.0
508,CMR,2004,64.0
509,CMR,2005,68.5
510,CMR,2006,73.0
511,CMR,2007,74.0
512,CMR,2008,80.0
513,CMR,2009,73.9
514,CMR,2010,79.13
515,CMR,2011,76.02614681
516,CMR,2012,81.76
517,CMR,2013,83.17
518,CMR,2014,80.43252302
519,CMR,2015,78.75200061
520,CMR,2016,78.04495777
521,CAN,2000,-1.0
522,CAN,2001,-1.0
523,CAN,2002,-1.0
524,CAN,2003,-1.0
525,CAN,2004,-1.0
526,CAN,2005,-1.0
527,CAN,2006,-1.0
528,CAN,2007,-1.0
529,CAN,2008,-1.0
530,CAN,2009,-1.0
531,CAN,2010,-1.0
532,CAN,2011,-1.0
533,CAN,2012,-1.0
534,CAN,2013,-1.0
535,CAN,2014,-1.0
536,CAN,2015,-1.0
537,CAN,2016,-1.0
538,CAF,2000,33.5
539,CAF,2001,29.0
540,CAF,2002,31.0
541,CAF,2003,36.0
542,CAF,2004,70.0
543,CAF,2005,64.94
544,CAF,2006,108.0
545,CAF,2007,104.0
546,CAF,2008,61.0
547,CAF,2009,60.22052156
548,CAF,2010,62.66612085
549,CAF,2011,82.04559848
550,CAF,2012,64.43922498
551,CAF,2013,29.33051269
552,CAF,2014,53.0
553,CAF,2015,50.0
554,CAF,2016,64.97099364
555,TCD,2000,42.0
556,TCD,2001,36.0
557,TCD,2002,55.0
558,TCD,2003,61.0
559,TCD,2004,56.0
560,TCD,2005,70.0
561,TCD,2006,83.0
562,TCD,2007,77.0
563,TCD,2008,54.0
564,TCD,2009,87.0
565,TCD,2010,84.0
566,TCD,2011,79.0
567,TCD,2012,89.0
568,TCD,2013,84.0
569,TCD,2014,79.0
570,TCD,2015,87.0
571,TCD,2016,84.75917293
572,CHL,2000,97.3
573,CHL,2001,96.0
574,CHL,2002,95.0
575,CHL,2003,96.0
576,CHL,2004,94.0
577,CHL,2005,90.0
578,CHL,2006,91.0
579,CHL,2007,92.0
580,CHL,2008,96.0
581,CHL,2009,92.73707126
582,CHL,2010,92.75754472
583,CHL,2011,90.804
584,CHL,2012,89.92881005
585,CHL,2013,89.54630877
586,CHL,2014,96.72
587,CHL,2015,96.39846898
588,CHL,2016,92.75268657
589,CHN,2000,97.5
590,CHN,2001,97.72
591,CHN,2002,97.88
592,CHN,2003,97.9
593,CHN,2004,98.48
594,CHN,2005,98.55
595,CHN,2006,98.0
596,CHN,2007,99.0
597,CHN,2008,-1.0
598,CHN,2009,98.62
599,CHN,2010,99.41333282
600,CHN,2011,99.55
601,CHN,2012,99.0
602,CHN,2013,99.64497235
603,CHN,2014,99.0
604,CHN,2015,99.54
605,CHN,2016,99.5
606,COL,2000,88.0
607,COL,2001,93.0
608,COL,2002,93.0
609,COL,2003,92.0
610,COL,2004,94.0
611,COL,2005,96.0
612,COL,2006,95.0
613,COL,2007,93.0
614,COL,2008,92.0
615,COL,2009,95.0
616,COL,2010,88.49353752
