,Code,year,VaccinePct
1589,OMN,2015,99.63202593
1590,OMN,2016,99.99057682
1591,PAK,2004,-1.0
1592,PAK,2005,-1.0
1593,PAK,2006,-1.0
1594,PAK,2007,-1.0
1595,PAK,2008,-1.0
1596,PAK,2009,-1.0
1597,PAK,2010,-1.0
1598,PAK,2011,-1.0
1599,PAK,2012,-1.0
1600,PAK,2013,-1.0
1601,PAK,2014,0.0
1602,PAK,2015,0.0
1603,PAK,2016,-1.0
1604,PLW,2004,98.0
1605,PLW,2005,98.0
1606,PLW,2006,96.0
1607,PLW,2007,91.0
1608,PLW,2008,97.0
1609,PLW,2009,75.0
1610,PLW,2010,-1.0
1611,PLW,2011,85.0
1612,PLW,2012,90.97744361
1613,PLW,2013,98.65470852
1614,PLW,2014,83.0
1615,PLW,2015,95.0
1616,PLW,2016,96.0
1617,PAN,2004,-1.0
1618,PAN,2005,20.137999999999998
1619,PAN,2008,85.28299733
1620,PAN,2009,85.21052781
1621,PAN,2010,104.74957579999999
1622,PAN,2011,96.77125219
1623,PAN,2012,98.20662323
1624,PAN,2013,92.01842422
1625,PAN,2014,90.49377577
1626,PAN,2015,102.206655
1627,PAN,2016,100.94480759999999
1628,PNG,2004,-1.0
1629,PNG,2005,-1.0
1630,PNG,2006,-1.0
1631,PNG,2007,-1.0
1632,PNG,2008,-1.0
1633,PNG,2009,-1.0
1634,PNG,2010,-1.0
1635,PNG,2011,-1.0
1636,PNG,2012,-1.0
1637,PNG,2013,-1.0
1638,PNG,2014,-1.0
1639,PNG,2015,-1.0
1640,PNG,2016,47.20634004
1641,PRY,2004,88.05
1642,PRY,2005,89.78
1643,PRY,2008,77.02260105
1644,PRY,2009,71.43997241
1645,PRY,2010,76.68577835
1646,PRY,2011,76.51616296
1647,PRY,2012,74.01659103
1648,PRY,2013,75.37942551
1649,PRY,2014,73.0
1650,PRY,2015,66.0
1651,PRY,2016,91.0
1652,PER,2004,-1.0
1653,PER,2005,30.7
1654,PER,2008,90.19831845
1655,PER,2009,91.07820363
1656,PER,2010,93.90066309999999
1657,PER,2011,95.4953517
1658,PER,2012,93.80737756
1659,PER,2013,84.69269665
1660,PER,2014,88.56491319
1661,PER,2015,92.39677913
1662,PER,2016,-1.0
1663,PHL,2004,-1.0
1664,PHL,2005,-1.0
1665,PHL,2006,-1.0
1666,PHL,2007,-1.0
1667,PHL,2008,-1.0
1668,PHL,2009,-1.0
1669,PHL,2010,-1.0
1670,PHL,2011,-1.0
1671,PHL,2012,-1.0
1672,PHL,2013,-1.0
1673,PHL,2014,-1.0
1674,PHL,2015,62.0
1675,PHL,2016,61.14896161
1676,POL,2000,-1.0
1677,POL,2004,48.5
1678,POL,2005,98.1
1679,POL,2006,98.1
1680,POL,2007,98.3
1681,POL,2009,98.3
1682,POL,2010,98.2
1683,POL,2012,97.9
1684,POL,2013,97.5
1685,PRT,2004,94.8
1686,PRT,2005,-1.0
1687,PRT,2006,-1.0
1688,PRT,2007,-1.0
1689,PRT,2008,-1.0
1690,PRT,2009,96.0
1691,PRT,2010,-1.0
1692,PRT,2011,-1.0
1693,PRT,2012,-1.0
1694,PRT,2013,-1.0
1695,PRT,2014,-1.0
1696,PRT,2015,-1.0
1697,QAT,2004,99.0
1698,QAT,2005,100.0
1699,QAT,2006,99.0
1700,QAT,2007,92.34530873
1701,QAT,2009,101.81220909999999
1702,QAT,2010,-1.0
1703,QAT,2011,-1.0
1704,QAT,2012,96.61842105
1705,QAT,2013,99.9
1706,QAT,2014,104.0
1707,QAT,2015,100.0
1708,QAT,2016,106.0
1709,KOR,2004,-1.0
1710,KOR,2005,-1.0
1711,KOR,2006,99.9
1712,KOR,2007,-1.0
1713,KOR,2008,92.23168903
1714,KOR,2009,92.7
1715,KOR,2010,95.27
1716,KOR,2011,87.95879103
1717,KOR,2012,94.82319113
1718,KOR,2013,96.6990647
1719,KOR,2014,96.51692576
1720,KOR,2015,98.07230078
1721,KOR,2016,98.18593948
1722,MDA,2000,-1.0
1723,MDA,2004,96.3
1724,MDA,2005,96.9
1725,MDA,2006,96.9
1726,MDA,2007,95.6
1727,MDA,2008,94.91297306
1728,MDA,2009,90.34185500000001
1729,MDA,2010,95.97683015
1730,MDA,2011,92.66791847
1731,MDA,2012,93.64159232
1732,MDA,2013,90.75490373
1733,MDA,2014,86.98443197
1734,MDA,2015,88.88042816
1735,MDA,2016,86.45992969
1736,ROU,2000,-1.0
1737,ROU,2004,91.0
1738,ROU,2005,95.0
1739,ROU,2006,95.0
1740,ROU,2007,61.2
1741,ROU,2008,96.3
1742,ROU,2009,-1.0
1743,ROU,2010,-1.0
1744,ROU,2011,-1.0
1745,ROU,2012,-1.0
1746,ROU,2013,-1.0
1747,ROU,2014,-1.0
1748,ROU,2015,-1.0
1749,ROU,2016,-1.0
1750,RUS,2004,92.0
1751,RUS,2005,95.1
1752,RUS,2006,-1.0
1753,RUS,2007,98.7
1754,RUS,2008,98.31
1755,RUS,2009,98.33
1756,RUS,2010,98.0
1757,RUS,2011,98.5
1758,RUS,2012,98.02
1759,RUS,2013,97.99
1760,RUS,2014,97.73
1761,RUS,2015,97.9
1762,RUS,2016,97.69
1763,RWA,2004,-1.0
1764,RWA,2005,-1.0
1765,RWA,2006,-1.0
1766,RWA,2007,-1.0
1767,RWA,2008,-1.0
1768,RWA,2009,-1.0
1769,RWA,2010,-1.0
1770,RWA,2011,-1.0
1771,RWA,2012,-1.0
1772,RWA,2013,-1.0
1773,RWA,2014,97.48217705
1774,RWA,2015,101.0161316
1775,RWA,2016,99.47430127
1776,KNA,2004,-1.0
1777,KNA,2005,-1.0
1778,KNA,2008,98.99749373
1779,KNA,2009,102.5062657
1780,KNA,2010,101.4669927
1781,KNA,2011,102.14899709999999
1782,KNA,2012,95.41160594
1783,KNA,2013,98.9261745
1784,KNA,2014,92.82
1785,KNA,2015,95.39748954
1786,KNA,2016,98.0
1787,LCA,2004,-1.0
1788,LCA,2005,94.18
1789,LCA,2008,99.72235076
1790,LCA,2009,101.06432209999998
1791,LCA,2010,95.14043691
1792,LCA,2011,90.46961326
1793,LCA,2012,102.9617663
1794,LCA,2013,101.2941762
1795,LCA,2014,-1.0
1796,LCA,2015,96.52173913
1797,LCA,2016,-1.0
1798,VCT,2004,-1.0
1799,VCT,2005,97.43
1800,VCT,2008,106.60919540000002
1801,VCT,2009,104.2689434
1802,VCT,2010,99.73488865
1803,VCT,2011,102.6963658
1804,VCT,2012,93.55216882
1805,VCT,2013,99.60563379999999
1806,VCT,2014,100.72
1807,VCT,2015,112.217471
1808,VCT,2016,99.94
1809,WSM,2004,25.0
1810,WSM,2005,57.0
1811,WSM,2006,-1.0
1812,WSM,2007,63.0
1813,WSM,2008,45.0
1814,WSM,2009,49.0
1815,WSM,2010,60.59751973
1816,WSM,2011,67.0
1817,WSM,2012,84.63223216
1818,WSM,2013,98.7
1819,WSM,2014,91.0
1820,WSM,2015,-1.0
1821,WSM,2016,77.0
1822,SMR,2004,6.66
1823,SMR,2005,94.1
1824,SMR,2006,93.69
1825,SMR,2007,92.1
1826,SMR,2008,82.79
1827,SMR,2009,-1.0
1828,SMR,2010,68.24146982
1829,SMR,2011,82.77945619
1830,SMR,2012,87.10526316
1831,SMR,2013,73.78640777
1832,SMR,2014,57.23472669
1833,SMR,2015,53.13432836
1834,SMR,2016,62.33333333
1835,STP,2004,-1.0
1836,STP,2005,-1.0
1837,STP,2006,-1.0
1838,STP,2007,-1.0
1839,STP,2008,-1.0
1840,STP,2009,-1.0
1841,STP,2010,-1.0
1842,STP,2011,-1.0
1843,STP,2012,-1.0
1844,STP,2013,-1.0
1845,STP,2014,-1.0
1846,STP,2015,-1.0
1847,STP,2016,-1.0
1848,SAU,2004,-1.0
1849,SAU,2005,-1.0
1850,SAU,2006,95.2
1851,SAU,2007,95.7
1852,SAU,2008,-1.0
1853,SAU,2009,97.9
1854,SAU,2010,98.2
1855,SAU,2011,98.2
1856,SAU,2012,-1.0
1857,SAU,2013,97.9
1858,SAU,2014,98.2
1859,SAU,2015,97.6
1860,SAU,2016,98.0
1861,SEN,2004,-1.0
1862,SEN,2005,-1.0
1863,SEN,2006,-1.0
1864,SEN,2007,-1.0
1865,SEN,2008,-1.0
1866,SEN,2009,-1.0
1867,SEN,2010,0.0
1868,SEN,2011,-1.0
1869,SEN,2012,-1.0
1870,SEN,2013,0.0
1871,SEN,2014,76.56017216
1872,SEN,2015,85.62083892
1873,SEN,2016,93.08541817
1874,SRB,2000,-1.0
1875,SRB,2004,95.7
1876,SRB,2005,95.6
1877,SRB,2006,-1.0
1878,SRB,2007,-1.0
1879,SRB,2008,-1.0
1880,SRB,2009,-1.0
1881,SRB,2010,-1.0
1882,SRB,2011,-1.0
1883,SRB,2012,-1.0
1884,SRB,2013,92.59
1885,SRB,2014,85.8
1886,SRB,2015,84.0
1887,SRB,2016,81.0
1888,SYC,2004,100.0
1889,SYC,2005,100.0
1890,SYC,2006,100.0
1891,SYC,2007,100.0
1892,SYC,2008,100.0
1893,SYC,2009,99.2
1894,SYC,2010,99.0
1895,SYC,2011,101.0
1896,SYC,2012,98.0
1897,SYC,2013,97.0
1898,SYC,2014,99.87
1899,SYC,2015,97.5
1900,SYC,2016,97.2
1901,SLE,2004,-1.0
1902,SLE,2005,-1.0
1903,SLE,2006,-1.0
1904,SLE,2007,-1.0
1905,SLE,2008,-1.0
1906,SLE,2009,-1.0
1907,SLE,2010,-1.0
1908,SLE,2011,-1.0
1909,SLE,2012,-1.0
1910,SLE,2013,-1.0
1911,SLE,2014,-1.0
1912,SLE,2015,-1.0
1913,SLE,2016,-1.0
1914,SGP,2004,-1.0
1915,SGP,2005,-1.0
1916,SGP,2006,-1.0
1917,SGP,2007,-1.0
1918,SGP,2008,-1.0
1919,SGP,2009,-1.0
1920,SGP,2010,-1.0
1921,SGP,2011,-1.0
1922,SGP,2012,-1.0
1923,SGP,2014,-1.0
1924,SGP,2015,-1.0
1925,SVK,2004,98.6
1926,SVK,2005,98.4
1927,SVK,2006,98.39598997
1928,SVK,2007,98.80592445
1929,SVK,2008,98.86591999999999
1930,SVK,2009,98.86591999999999
1931,SVK,2010,98.47535621
1932,SVK,2011,98.27704788
1933,SVK,2012,-1.0
1934,SVK,2013,98.2
1935,SVK,2014,96.6
1936,SVK,2015,95.2
1937,SVK,2016,95.2
1938,SVN,2004,-1.0
1939,SVN,2005,-1.0
1940,SVN,2006,-1.0
1941,SVN,2007,-1.0
1942,SVN,2008,-1.0
1943,SVN,2009,-1.0
1944,SVN,2010,-1.0
1945,SVN,2011,-1.0
1946,SVN,2012,-1.0
1947,SVN,2013,-1.0
1948,SVN,2014,-1.0
1949,SVN,2015,-1.0
1950,SVN,2016,-1.0
1951,SLB,2004,-1.0
1952,SLB,2005,-1.0
1953,SLB,2006,0.0
1954,SLB,2007,-1.0
1955,SLB,2008,-1.0
1956,SLB,2009,-1.0
1957,SLB,2010,0.0
1958,SLB,2011,-1.0
1959,SLB,2012,0.0
1960,SLB,2013,75.89
1961,SLB,2014,75.87764437
1962,SLB,2015,75.24724814
1963,SLB,2016,81.83803855
1964,SOM,2004,-1.0
1965,SOM,2005,-1.0
1966,SOM,2006,-1.0
1967,SOM,2007,-1.0
1968,SOM,2008,-1.0
1969,SOM,2009,-1.0
1970,SOM,2010,-1.0
1971,SOM,2011,-1.0
1972,SOM,2012,-1.0
1973,SOM,2013,-1.0
1974,SOM,2014,-1.0
1975,SOM,2015,-1.0
1976,SOM,2016,-1.0
1977,ZAF,2004,-1.0
1978,ZAF,2005,-1.0
1979,ZAF,2006,-1.0
1980,ZAF,2007,-1.0
1981,ZAF,2008,-1.0
1982,ZAF,2009,-1.0
1983,ZAF,2010,-1.0
1984,ZAF,2011,-1.0
1985,ZAF,2012,-1.0
1986,ZAF,2013,-1.0
1987,ZAF,2014,-1.0
1988,ZAF,2015,-1.0
1989,ZAF,2016,-1.0
1990,SSD,2011,-1.0
1991,SSD,2012,-1.0
1992,SSD,2013,-1.0
1993,SSD,2014,-1.0
1994,SSD,2015,-1.0
1995,SSD,2016,-1.0
1996,ESP,2000,-1.0
1997,ESP,2004,-1.0
1998,ESP,2005,-1.0
1999,ESP,2006,-1.0
2000,ESP,2007,-1.0
2001,ESP,2008,-1.0
2002,ESP,2009,97.45002059999999
2003,ESP,2010,95.14782808
2004,ESP,2011,96.8
2005,ESP,2012,-1.0
2006,ESP,2013,95.3
2007,ESP,2014,96.1
2008,ESP,2015,96.1
2009,ESP,2016,96.52
2010,LKA,2004,93.6
2011,LKA,2005,92.4
2012,LKA,2006,93.6
2013,LKA,2007,93.9
2014,LKA,2008,93.5
2015,LKA,2009,87.7
2016,LKA,2010,94.9
2017,LKA,2011,-1.0
2018,LKA,2012,-1.0
2019,LKA,2013,97.0
2020,LKA,2014,100.0
2021,LKA,2015,99.5
2022,LKA,2016,99.0
2023,SDN,2004,-1.0
2024,SDN,2005,-1.0
2025,SDN,2006,-1.0
2026,SDN,2007,-1.0
2027,SDN,2008,-1.0
2028,SDN,2009,-1.0
2029,SDN,2010,-1.0
2030,SDN,2011,-1.0
2031,SDN,2012,0.0
2032,SDN,2013,-1.0
2033,SDN,2014,-1.0
2034,SDN,2015,-1.0
2035,SDN,2016,-1.0
2036,SUR,2004,-1.0
2037,SUR,2005,91.06
2038,SUR,2008,85.67918927
2039,SUR,2009,88.22422502
2040,SUR,2010,89.79895018
2041,SUR,2011,85.16726711
2042,SUR,2012,72.57
2043,SUR,2013,93.42187827
2044,SUR,2014,-1.0
2045,SUR,2015,94.07237937
2046,SUR,2016,97.25409836
2047,SWZ,2004,-1.0
2048,SWZ,2005,-1.0
2049,SWZ,2006,-1.0
2050,SWZ,2007,-1.0
2051,SWZ,2008,-1.0
2052,SWZ,2009,-1.0
2053,SWZ,2010,-1.0
2054,SWZ,2011,-1.0
2055,SWZ,2012,-1.0
2056,SWZ,2013,-1.0
2057,SWZ,2014,-1.0
2058,SWZ,2015,-1.0
2059,SWZ,2016,-1.0
2060,SWE,2000,-1.0
2061,SWE,2004,-1.0
2062,SWE,2005,-1.0
2063,SWE,2006,-1.0
2064,SWE,2007,-1.0
2065,SWE,2008,-1.0
2066,SWE,2009,-1.0
2067,SWE,2010,-1.0
2068,SWE,2011,-1.0
2069,SWE,2012,-1.0
2070,SWE,2013,-1.0
2071,SWE,2014,-1.0
2072,SWE,2015,-1.0
2073,SWE,2016,-1.0
2074,CHE,2000,-1.0
2075,CHE,2004,-1.0
2076,CHE,2005,-1.0
2077,CHE,2006,-1.0
2078,CHE,2007,-1.0
2079,CHE,2008,-1.0
2080,CHE,2009,-1.0
2081,CHE,2010,-1.0
2082,CHE,2011,-1.0
2083,CHE,2012,-1.0
2084,CHE,2013,-1.0
2085,CHE,2014,92.74
2086,CHE,2015,93.86
2087,SYR,2004,-1.0
2088,SYR,2005,98.0
2089,SYR,2006,98.0
2090,SYR,2007,98.0
2091,SYR,2008,98.0
2092,SYR,2009,99.0
2093,SYR,2010,99.0
2094,SYR,2011,97.0
2095,SYR,2012,78.0
2096,SYR,2013,83.0
2097,SYR,2014,71.0
2098,SYR,2015,70.0
2099,SYR,2016,79.0
2100,TJK,2004,-1.0
2101,TJK,2005,-1.0
2102,TJK,2006,-1.0
2103,TJK,2007,-1.0
2104,TJK,2008,-1.0
2105,TJK,2009,89.2
2106,TJK,2010,94.0
2107,TJK,2011,-1.0
2108,TJK,2012,-1.0
2109,TJK,2013,92.0
2110,TJK,2014,98.0
2111,TJK,2015,97.0
2112,TJK,2016,97.60263971
2113,TZA,2004,-1.0
2114,TZA,2005,-1.0
2115,TZA,2006,-1.0
2116,TZA,2007,-1.0
2117,TZA,2008,-1.0
2118,TZA,2009,-1.0
2119,TZA,2010,-1.0
2120,TZA,2011,-1.0
2121,TZA,2012,-1.0
2122,TZA,2013,-1.0
2123,TZA,2014,102.0
2124,TZA,2015,102.7721007
2125,TZA,2016,90.0
2126,THA,2004,-1.0
2127,THA,2005,-1.0
2128,THA,2006,-1.0
2129,THA,2007,-1.0
2130,THA,2008,-1.0
2131,THA,2009,-1.0
2132,THA,2010,-1.0
2133,THA,2011,-1.0
2134,THA,2012,-1.0
2135,THA,2013,-1.0
2136,THA,2014,-1.0
2137,THA,2015,-1.0
2138,THA,2016,-1.0
2139,TLS,2004,-1.0
2140,TLS,2005,-1.0
2141,TLS,2006,-1.0
2142,TLS,2007,-1.0
2143,TLS,2008,-1.0
2144,TLS,2009,-1.0
2145,TLS,2010,-1.0
2146,TLS,2011,-1.0
2147,TLS,2012,-1.0
2148,TLS,2013,-1.0
2149,TLS,2014,-1.0
2150,TLS,2015,-1.0
2151,TLS,2016,98.0
2152,TGO,2004,-1.0
2153,TGO,2005,-1.0
2154,TGO,2006,-1.0
2155,TGO,2007,-1.0
2156,TGO,2008,-1.0
2157,TGO,2009,-1.0
2158,TGO,2010,0.0
2159,TGO,2011,0.0
2160,TGO,2012,0.0
2161,TGO,2013,0.0
2162,TGO,2014,-1.0
2163,TGO,2015,-1.0
2164,TGO,2016,-1.0
2165,TON,2004,99.6
2166,TON,2005,99.6
2167,TON,2006,99.6
2168,TON,2007,99.5
2169,TON,2008,99.1
2170,TON,2009,99.1
2171,TON,2010,99.2
2172,TON,2011,99.4
2173,TON,2012,99.6
2174,TON,2013,-1.0
2175,TON,2014,99.24
2176,TON,2015,101.0
2177,TON,2016,98.0
2178,TTO,2004,-1.0
2179,TTO,2005,-1.0
2180,TTO,2008,91.38238573
2181,TTO,2009,94.38557559
2182,TTO,2010,91.97269059999999
2183,TTO,2011,91.97269059999999
2184,TTO,2012,85.71272648
2185,TTO,2013,90.61834883
2186,TTO,2014,90.60754781
2187,TTO,2015,-1.0
2188,TTO,2016,85.57703113
2189,TUN,2004,-1.0
2190,TUN,2005,99.4
2191,TUN,2006,-1.0
2192,TUN,2007,91.0
2193,TUN,2008,97.7
2194,TUN,2009,97.0
2195,TUN,2010,97.0
2196,TUN,2011,-1.0
2197,TUN,2012,95.7
2198,TUN,2013,106.0
2199,TUN,2014,94.0
2200,TUN,2015,94.0
2201,TUN,2016,90.0
2202,TUR,2000,-1.0
2203,TUR,2004,-1.0
2204,TUR,2005,-1.0
2205,TUR,2006,98.0
2206,TUR,2007,96.0
2207,TUR,2008,97.0
2208,TUR,2009,97.0
2209,TUR,2010,97.0
2210,TUR,2011,98.0
2211,TUR,2012,96.0
2212,TUR,2013,98.0
2213,TUR,2014,94.0
2214,TUR,2015,97.0
2215,TUR,2016,98.0
2216,TKM,2004,-1.0
2217,TKM,2005,-1.0
2218,TKM,2007,98.8
2219,TKM,2008,-1.0
2220,TKM,2009,99.4
2221,TKM,2010,99.3
2222,TKM,2011,99.33696762
2223,TKM,2012,98.8
2224,TKM,2013,-1.0
2225,TKM,2014,99.3
2226,TKM,2015,99.6
2227,TKM,2016,99.0
2228,TUV,2004,-1.0
2229,TUV,2005,-1.0
2230,TUV,2006,84.2
2231,TUV,2007,95.0
2232,TUV,2008,93.0
2233,TUV,2009,89.89
2234,TUV,2010,84.8
2235,TUV,2011,97.8
2236,TUV,2012,97.64
2237,TUV,2013,96.01
2238,TUV,2014,93.6
2239,TUV,2015,95.0
2240,TUV,2016,96.0
2241,ARE,2004,92.0
2242,ARE,2005,93.0
2243,ARE,2008,-1.0
2244,ARE,2010,-1.0
2245,ARE,2012,-1.0
2246,ARE,2014,138.0
2247,ARE,2015,-1.0
2248,ARE,2016,100.0
2249,UGA,2004,-1.0
2250,UGA,2005,-1.0
2251,UGA,2006,-1.0
2252,UGA,2007,-1.0
2253,UGA,2008,-1.0
2254,UGA,2009,-1.0
2255,UGA,2010,-1.0
2256,UGA,2011,-1.0
2257,UGA,2012,-1.0
2258,UGA,2013,-1.0
2259,UGA,2014,-1.0
2260,UGA,2015,-1.0
2261,UGA,2016,-1.0
2262,GBR,2000,-1.0
2263,GBR,2004,81.0
2264,GBR,2005,82.1
2265,GBR,2006,84.9
2266,GBR,2007,86.2
2267,GBR,2008,85.5
2268,GBR,2009,86.0
2269,GBR,2010,89.0
2270,GBR,2011,90.0
2271,GBR,2012,92.0
2272,GBR,2013,93.0
2273,GBR,2014,93.0
2274,GBR,2015,93.0
2275,GBR,2016,92.0
2276,UKR,2000,-1.0
2277,UKR,2004,98.9
2278,UKR,2005,95.7
2279,UKR,2006,98.5
2280,UKR,2007,96.8
2281,UKR,2008,94.3
2282,UKR,2010,56.1
2283,UKR,2011,-1.0
2284,UKR,2012,79.2
2285,UKR,2015,-1.0
2286,UKR,2016,42.46831185
2287,URY,2004,95.2
2288,URY,2005,94.99
2289,URY,2008,95.11820821
2290,URY,2009,95.11820821
2291,URY,2010,94.84048013
2292,URY,2011,95.27913394
2293,URY,2012,99.17
2294,URY,2013,95.54586252
2295,URY,2014,96.12722479
2296,URY,2015,95.40005346
2297,URY,2016,95.06938843
2298,USA,2004,-1.0
2299,USA,2012,-1.0
2300,USA,2013,-1.0
2301,USA,2014,-1.0
2302,USA,2015,-1.0
2303,USA,2016,-1.0
2304,UZB,2000,-1.0
2305,UZB,2004,-1.0
2306,UZB,2005,-1.0
2307,UZB,2006,-1.0
2308,UZB,2007,99.9
2309,UZB,2008,-1.0
2310,UZB,2009,95.4
2311,UZB,2010,-1.0
2312,UZB,2011,99.9
2313,UZB,2012,99.9
2314,UZB,2013,97.4
2315,UZB,2014,99.9
2316,UZB,2015,99.9
2317,UZB,2016,99.9
2318,VUT,2004,-1.0
2319,VUT,2005,-1.0
2320,VUT,2006,-1.0
2321,VUT,2007,-1.0
2322,VUT,2008,-1.0
2323,VUT,2009,-1.0
2324,VUT,2010,-1.0
2325,VUT,2011,-1.0
2326,VUT,2012,0.0
2327,VUT,2013,0.0
2328,VUT,2014,-1.0
2329,VUT,2015,-1.0
2330,VUT,2016,80.56090515
2331,VEN,2004,78.02
2332,VEN,2005,75.87
2333,VEN,2008,81.5272711
2334,VEN,2009,83.33239072
2335,VEN,2010,79.02
2336,VEN,2011,86.33555015
2337,VEN,2012,87.13233912
2338,VEN,2013,84.88813564
2339,VEN,2014,89.55519058
2340,VEN,2015,91.57421834
2341,VEN,2016,88.27640552
2342,VNM,2004,-1.0
2343,VNM,2005,-1.0
2344,VNM,2006,-1.0
2345,VNM,2007,-1.0
2346,VNM,2008,-1.0
2347,VNM,2009,-1.0
2348,VNM,2010,-1.0
2349,VNM,2011,-1.0
2350,VNM,2012,-1.0
2351,VNM,2013,-1.0
2352,VNM,2014,-1.0
2353,VNM,2015,-1.0
2354,VNM,2016,-1.0
2355,YEM,2004,-1.0
2356,YEM,2005,-1.0
2357,YEM,2006,-1.0
2358,YEM,2007,-1.0
2359,YEM,2008,-1.0
2360,YEM,2009,-1.0
2361,YEM,2010,-1.0
2362,YEM,2011,-1.0
2363,YEM,2012,-1.0
2364,YEM,2013,-1.0
2365,YEM,2014,-1.0
2366,YEM,2015,75.04557129
2367,YEM,2016,77.97406613
2368,ZMB,2004,-1.0
2369,ZMB,2005,-1.0
2370,ZMB,2006,-1.0
2371,ZMB,2007,-1.0
2372,ZMB,2008,-1.0
2373,ZMB,2009,-1.0
2374,ZMB,2010,-1.0
2375,ZMB,2011,-1.0
2376,ZMB,2012,-1.0
2377,ZMB,2013,-1.0
2378,ZMB,2014,0.0
2379,ZMB,2015,-1.0
2380,ZMB,2016,0.0
2381,ZWE,2004,-1.0
2382,ZWE,2005,-1.0
2383,ZWE,2006,-1.0
2384,ZWE,2007,-1.0
2385,ZWE,2008,-1.0
2386,ZWE,2009,-1.0
2387,ZWE,2010,-1.0
2388,ZWE,2011,-1.0
2389,ZWE,2012,-1.0
2390,ZWE,2013,-1.0
2391,ZWE,2014,-1.0
2392,ZWE,2015,-1.0
2393,ZWE,2016,92.0
