,Code,year,VaccinePct
1030,GAB,2004,54.0
1031,GAB,2005,52.0
1032,GAB,2006,57.0
1033,GAB,2007,80.0
1034,GAB,2008,80.0
1035,GAB,2009,81.43959642
1036,GAB,2010,93.26597132
1037,GAB,2011,81.82338538
1038,GAB,2012,85.99748709
1039,GAB,2013,79.58321983
1040,GAB,2014,77.0
1041,GAB,2015,87.0
1042,GAB,2016,82.86504698
1043,GMB,2000,89.0
1044,GMB,2001,95.0
1045,GMB,2002,87.0
1046,GMB,2003,92.0
1047,GMB,2004,95.0
1048,GMB,2005,96.0
1049,GMB,2006,88.0
1050,GMB,2007,94.0
1051,GMB,2008,103.0
1052,GMB,2009,98.0
1053,GMB,2010,104.0
1054,GMB,2011,99.0
1055,GMB,2012,100.0
1056,GMB,2013,101.0
1057,GMB,2014,97.73323053
1058,GMB,2015,99.0
1059,GMB,2016,99.0
1060,GEO,2000,88.9
1061,GEO,2001,97.4
1062,GEO,2002,96.1
1063,GEO,2003,95.0
1064,GEO,2004,88.1
1065,GEO,2005,91.0
1066,GEO,2006,99.0
1067,GEO,2007,103.0
1068,GEO,2008,100.0
1069,GEO,2009,99.0
1070,GEO,2010,100.0
1071,GEO,2011,92.0
1072,GEO,2012,94.0
1073,GEO,2013,100.0
1074,GEO,2014,100.7
1075,GEO,2015,96.6
1076,GEO,2016,97.0
1077,DEU,2000,-1.0
1078,DEU,2001,-1.0
1079,DEU,2002,-1.0
1080,DEU,2003,-1.0
1081,DEU,2004,-1.0
1082,DEU,2005,-1.0
1083,DEU,2006,-1.0
1084,DEU,2007,-1.0
1085,DEU,2008,-1.0
1086,DEU,2009,-1.0
1087,DEU,2010,-1.0
1088,DEU,2011,-1.0
1089,DEU,2012,-1.0
1090,DEU,2013,98.8
1091,DEU,2014,98.9
1092,DEU,2015,98.9
1093,DEU,2016,98.7
1094,GHA,2000,84.0
1095,GHA,2001,80.0
1096,GHA,2002,129.0
1097,GHA,2003,87.0
1098,GHA,2004,88.0
1099,GHA,2005,94.0
1100,GHA,2006,87.0
1101,GHA,2007,96.0
1102,GHA,2008,95.88
1103,GHA,2009,96.15370440000001
1104,GHA,2010,94.88565638
1105,GHA,2011,94.45154662
1106,GHA,2012,96.71511292
1107,GHA,2013,94.0
1108,GHA,2014,98.0
1109,GHA,2015,96.70431090000001
1110,GHA,2016,101.0
1111,GRC,2000,-1.0
1112,GRC,2001,-1.0
1113,GRC,2002,-1.0
1114,GRC,2003,-1.0
1115,GRC,2004,-1.0
1116,GRC,2005,-1.0
1117,GRC,2007,-1.0
1118,GRC,2008,-1.0
1119,GRC,2009,-1.0
1120,GRC,2010,-1.0
1121,GRC,2011,-1.0
1122,GRC,2012,-1.0
1123,GRC,2013,-1.0
1124,GRC,2014,-1.0
1125,GRC,2015,-1.0
1126,GRC,2016,-1.0
1127,GRD,2000,105.8
1128,GRD,2001,90.0
1129,GRD,2002,94.0
1130,GRD,2003,93.53701528
1131,GRD,2004,87.0
1132,GRD,2005,93.27
1133,GRD,2006,87.0
1134,GRD,2007,91.0
1135,GRD,2008,99.0
1136,GRD,2009,92.10977702
1137,GRD,2010,90.65995526
1138,GRD,2011,92.2
1139,GRD,2012,89.57746479
1140,GRD,2013,99.33292905
1141,GRD,2014,96.90489589
1142,GRD,2015,94.08318688
1143,GRD,2016,90.83232811
1144,GTM,2000,94.0
1145,GTM,2001,92.0
1146,GTM,2002,93.0
1147,GTM,2003,96.03957592
1148,GTM,2004,98.0
1149,GTM,2005,104.9
1150,GTM,2006,95.0
1151,GTM,2007,96.0
1152,GTM,2008,100.0
1153,GTM,2009,95.06881719
1154,GTM,2010,96.47895321
1155,GTM,2011,94.0
1156,GTM,2012,102.75136979999999
1157,GTM,2013,104.7899289
1158,GTM,2014,89.00063812
1159,GTM,2015,104.6652193
1160,GTM,2016,95.58116399
1161,GIN,2000,67.0
1162,GIN,2001,71.0
1163,GIN,2002,65.0
1164,GIN,2003,77.0
1165,GIN,2004,75.0
1166,GIN,2005,90.0
1167,GIN,2006,99.0
1168,GIN,2007,96.0
1169,GIN,2008,80.0
1170,GIN,2009,-1.0
1171,GIN,2010,99.0
1172,GIN,2011,103.71535259999999
1173,GIN,2012,108.4257351
1174,GIN,2013,115.0
1175,GIN,2014,99.33657633
1176,GIN,2015,89.59775564
1177,GIN,2016,127.6225477
1178,GNB,2000,-1.0
1179,GNB,2001,-1.0
1180,GNB,2002,89.0
1181,GNB,2003,94.0
1182,GNB,2004,86.0
1183,GNB,2005,86.0
1184,GNB,2006,85.0
1185,GNB,2007,107.0
1186,GNB,2008,30.0
1187,GNB,2009,84.38427765
1188,GNB,2010,104.15078009999999
1189,GNB,2011,93.76418001
1190,GNB,2012,110.0
1191,GNB,2013,108.0
1192,GNB,2014,91.54204055
1193,GNB,2015,88.0
1194,GNB,2016,84.09220262
1195,GUY,2000,97.0
1196,GUY,2001,98.0
1197,GUY,2002,-1.0
1198,GUY,2003,93.25802403
1199,GUY,2004,90.0
1200,GUY,2005,93.0
1201,GUY,2006,95.0
1202,GUY,2007,96.0
1203,GUY,2008,94.0
1204,GUY,2009,97.15594449
1205,GUY,2010,100.0914527
1206,GUY,2011,92.34494054
1207,GUY,2012,99.35172414
1208,GUY,2013,98.0518617
1209,GUY,2014,101.35620259999999
1210,GUY,2015,96.16557452
1211,GUY,2016,96.79372769
1212,HTI,2000,-1.0
1213,HTI,2001,-1.0
1214,HTI,2002,-1.0
1215,HTI,2003,-1.0
1216,HTI,2004,41.0
1217,HTI,2005,56.82
1218,HTI,2006,89.6
1219,HTI,2007,77.0
1220,HTI,2008,77.0
1221,HTI,2009,72.7666689
1222,HTI,2010,98.0
1223,HTI,2011,92.23680089
1224,HTI,2012,98.55916583
1225,HTI,2013,90.10683547
1226,HTI,2014,70.9989
1227,HTI,2015,78.76768951
1228,HTI,2016,76.63417069
1229,HND,2000,98.0
1230,HND,2001,98.0
1231,HND,2002,91.0
1232,HND,2003,87.0
1233,HND,2004,92.0
1234,HND,2005,96.0
1235,HND,2006,95.0
1236,HND,2007,94.0
1237,HND,2008,96.0
1238,HND,2009,100.8609408
1239,HND,2010,104.9911053
1240,HND,2011,110.8376047
1241,HND,2012,88.28410434
1242,HND,2013,87.76557473
1243,HND,2014,86.02910003
1244,HND,2015,101.54
1245,HND,2016,104.1223963
1246,HUN,2000,99.3
1247,HUN,2001,100.0
1248,HUN,2002,100.0
1249,HUN,2003,100.0
1250,HUN,2004,100.0
1251,HUN,2005,100.0
1252,HUN,2006,100.0
1253,HUN,2007,100.0
1254,HUN,2008,100.0
1255,HUN,2009,99.9
1256,HUN,2010,99.9
1257,HUN,2011,99.9
1258,HUN,2012,99.96
1259,HUN,2013,99.91553668
1260,HUN,2014,99.94768294
1261,HUN,2015,99.9
1262,HUN,2016,99.9
1263,ISL,2000,-1.0
1264,ISL,2001,-1.0
1265,ISL,2002,-1.0
1266,ISL,2003,97.0
1267,ISL,2004,99.0
1268,ISL,2005,95.0
1269,ISL,2006,97.0
1270,ISL,2007,97.0
1271,ISL,2008,94.0
1272,ISL,2009,99.8
1273,ISL,2010,-1.0
1274,ISL,2011,99.67333606
1275,ISL,2012,97.0
1276,ISL,2013,96.8
1277,ISL,2014,96.0
1278,ISL,2015,96.0
1279,ISL,2016,96.0
1280,IND,2000,-1.0
1281,IND,2001,-1.0
1282,IND,2002,-1.0
1283,IND,2003,-1.0
1284,IND,2004,-1.0
1285,IND,2005,-1.0
1286,IND,2006,-1.0
1287,IND,2007,97.0
1288,IND,2008,99.0
1289,IND,2009,101.0
1290,IND,2010,105.0
1291,IND,2011,108.0
1292,IND,2012,115.0
1293,IND,2013,108.0
1294,IND,2015,89.85010445
1295,IND,2016,90.60504776
1296,IDN,2000,69.4
1297,IDN,2001,81.5
1298,IDN,2002,96.0
1299,IDN,2003,97.8
1300,IDN,2004,97.0
1301,IDN,2005,88.0
1302,IDN,2006,98.0
1303,IDN,2007,96.0
1304,IDN,2008,96.0
1305,IDN,2009,97.1
1306,IDN,2010,98.0
1307,IDN,2011,98.0
1308,IDN,2012,103.0
1309,IDN,2013,101.0
1310,IDN,2014,94.81
1311,IDN,2015,94.99574931
1312,IDN,2016,95.32177
1313,IRN,2000,100.0
1314,IRN,2001,96.0
1315,IRN,2002,99.0
1316,IRN,2003,99.5
1317,IRN,2004,102.0
1318,IRN,2005,97.0
1319,IRN,2006,98.0
1320,IRN,2007,99.0
1321,IRN,2008,99.0
1322,IRN,2009,99.0
1323,IRN,2010,99.0
1324,IRN,2011,99.0
1325,IRN,2012,98.39424189
1326,IRN,2013,97.0
1327,IRN,2014,99.27121535
1328,IRN,2015,99.01695642
1329,IRN,2016,98.98024135
1330,IRQ,2000,91.8
1331,IRQ,2001,85.0
1332,IRQ,2002,-1.0
1333,IRQ,2003,-1.0
1334,IRQ,2004,85.7
1335,IRQ,2005,96.5
1336,IRQ,2006,88.0
1337,IRQ,2007,78.0
1338,IRQ,2008,97.0
1339,IRQ,2009,99.7
1340,IRQ,2010,92.8
1341,IRQ,2011,97.1
1342,IRQ,2012,94.5
1343,IRQ,2013,89.0
1344,IRQ,2014,85.0
1345,IRQ,2015,76.9
1346,IRQ,2016,69.4
1347,IRL,2000,-1.0
1348,IRL,2001,-1.0
1349,IRL,2002,-1.0
1350,IRL,2003,-1.0
1351,IRL,2004,-1.0
1352,IRL,2005,-1.0
1353,IRL,2006,-1.0
1354,IRL,2007,-1.0
1355,IRL,2008,-1.0
1356,IRL,2009,-1.0
1357,IRL,2010,-1.0
1358,IRL,2011,-1.0
1359,IRL,2012,-1.0
1360,IRL,2014,-1.0
1361,IRL,2015,-1.0
1362,IRL,2016,-1.0
1363,ISR,2000,96.0
1364,ISR,2001,95.0
1365,ISR,2002,-1.0
1366,ISR,2003,95.0
1367,ISR,2004,95.0
1368,ISR,2005,93.0
1369,ISR,2006,95.0
1370,ISR,2007,95.0
1371,ISR,2008,94.0
1372,ISR,2009,96.0
1373,ISR,2010,95.0
1374,ISR,2011,94.0
1375,ISR,2012,94.0
1376,ISR,2013,96.0
1377,ISR,2014,95.0
1378,ISR,2015,95.0
1379,ISR,2016,94.0
1380,ITA,2000,-1.0
1381,ITA,2001,-1.0
1382,ITA,2002,-1.0
1383,ITA,2003,-1.0
1384,ITA,2004,-1.0
1385,ITA,2005,-1.0
1386,ITA,2006,-1.0
1387,ITA,2007,-1.0
1388,ITA,2008,-1.0
1389,ITA,2009,-1.0
1390,ITA,2010,-1.0
1391,ITA,2011,-1.0
1392,ITA,2012,-1.0
1393,ITA,2015,-1.0
1394,ITA,2016,-1.0
1395,JAM,2000,87.2
1396,JAM,2001,-1.0
1397,JAM,2002,86.0
1398,JAM,2003,91.49857306
1399,JAM,2004,88.0
1400,JAM,2005,90.9
1401,JAM,2006,86.0
1402,JAM,2007,85.0
1403,JAM,2008,88.0
1404,JAM,2009,90.89570881
1405,JAM,2010,91.61457211
1406,JAM,2011,93.74425493
1407,JAM,2012,94.77326116
1408,JAM,2013,91.95384772
1409,JAM,2014,89.22435702
1410,JAM,2015,88.02
1411,JAM,2016,96.88295677
1412,JPN,2000,-1.0
1413,JPN,2001,100.0
1414,JPN,2002,102.1
1415,JPN,2003,101.0
1416,JPN,2004,103.0
1417,JPN,2005,102.0
1418,JPN,2006,101.0
1419,JPN,2007,102.0
1420,JPN,2008,101.438458
1421,JPN,2009,105.6
1422,JPN,2010,103.6483827
1423,JPN,2011,102.48395749999999
1424,JPN,2012,105.1
1425,JPN,2013,103.8
1426,JPN,2014,103.5
1427,JPN,2015,99.8
1428,JPN,2016,99.2
1429,JOR,2000,89.0
1430,JOR,2001,99.0
1431,JOR,2002,94.0
1432,JOR,2003,98.0
1433,JOR,2004,96.0
1434,JOR,2005,98.0
1435,JOR,2006,99.0
1436,JOR,2007,106.0
1437,JOR,2008,107.0
1438,JOR,2009,102.0
1439,JOR,2010,98.01518408
1440,JOR,2011,93.0
1441,JOR,2012,100.0
1442,JOR,2013,100.0
1443,JOR,2014,100.0
1444,JOR,2015,104.0
1445,JOR,2016,100.0
1446,KAZ,2000,98.4
1447,KAZ,2001,97.6
1448,KAZ,2002,101.6
1449,KAZ,2003,102.5
1450,KAZ,2004,84.7
1451,KAZ,2005,100.0
1452,KAZ,2006,101.0
1453,KAZ,2007,97.0
1454,KAZ,2008,-1.0
1455,KAZ,2009,98.6
1456,KAZ,2010,99.89324984
1457,KAZ,2011,99.25409619
1458,KAZ,2012,98.6
1459,KAZ,2013,99.4
1460,KAZ,2014,99.8
1461,KAZ,2015,99.0
1462,KAZ,2016,93.1
1463,KEN,2000,57.0
1464,KEN,2001,77.0
1465,KEN,2002,78.0
1466,KEN,2003,87.0
1467,KEN,2004,84.0
1468,KEN,2005,86.0
1469,KEN,2006,90.0
1470,KEN,2007,89.0
1471,KEN,2008,83.0
1472,KEN,2009,80.0
1473,KEN,2010,93.0
1474,KEN,2011,95.11392678
1475,KEN,2012,88.64
1476,KEN,2013,82.09714605
1477,KEN,2014,86.31631281
1478,KEN,2015,80.91293055
1479,KEN,2016,83.81270148
1480,KIR,2000,74.56
1481,KIR,2001,100.0
1482,KIR,2002,108.3
1483,KIR,2003,-1.0
1484,KIR,2004,75.1
1485,KIR,2005,93.0
1486,KIR,2006,98.0
1487,KIR,2007,99.0
1488,KIR,2008,97.0
1489,KIR,2009,99.9
1490,KIR,2010,90.36
1491,KIR,2011,101.0
1492,KIR,2012,-1.0
1493,KIR,2013,-1.0
1494,KIR,2014,83.0
1495,KIR,2015,81.0
1496,KIR,2016,81.70731707
1497,KWT,2000,97.0
1498,KWT,2001,-1.0
1499,KWT,2002,-1.0
1500,KWT,2003,-1.0
1501,KWT,2004,-1.0
1502,KWT,2005,99.0
1503,KWT,2006,99.0
1504,KWT,2007,99.0
1505,KWT,2008,99.0
1506,KWT,2009,99.0
1507,KWT,2010,98.08177599
1508,KWT,2011,98.4
1509,KWT,2012,97.61291083
1510,KWT,2013,96.72867114
1511,KWT,2014,96.88747705
1512,KWT,2015,96.7
1513,KGZ,2000,99.0
1514,KGZ,2001,99.3
1515,KGZ,2002,98.9
1516,KGZ,2003,98.6
1517,KGZ,2004,-1.0
1518,KGZ,2005,-1.0
1519,KGZ,2006,96.0
1520,KGZ,2007,98.0
1521,KGZ,2008,100.0
1522,KGZ,2009,-1.0
1523,KGZ,2010,98.9
1524,KGZ,2011,97.0
1525,KGZ,2012,96.5
1526,KGZ,2013,98.5
1527,KGZ,2014,99.2
1528,KGZ,2015,99.9
1529,KGZ,2016,96.7
1530,LAO,2000,59.0
1531,LAO,2001,60.3
1532,LAO,2002,72.0
1533,LAO,2003,71.0
1534,LAO,2004,66.0
1535,LAO,2005,68.0
1536,LAO,2006,68.0
1537,LAO,2007,59.0
1538,LAO,2008,73.0
1539,LAO,2009,76.0
1540,LAO,2010,81.0
1541,LAO,2011,83.31198914
1542,LAO,2012,87.3
1543,LAO,2013,89.0
1544,LAO,2014,94.0
1545,LAO,2015,93.0
1546,LAO,2016,85.0
1547,LVA,2000,100.0
1548,LVA,2001,100.0
1549,LVA,2002,100.0
1550,LVA,2003,98.0
1551,LVA,2004,96.0
1552,LVA,2005,96.0
1553,LVA,2006,94.0
1554,LVA,2007,93.0
1555,LVA,2008,94.0
1556,LVA,2009,93.0
1557,LVA,2010,100.0
1558,LVA,2011,95.0
1559,LVA,2012,92.0
1560,LVA,2013,96.0
1561,LVA,2014,93.1
1562,LVA,2015,98.03885377
1563,LVA,2016,98.76656007
1564,LBN,2000,43.5
1565,LBN,2001,-1.0
1566,LBN,2002,40.0
1567,LBN,2003,42.9
1568,LBN,2004,-1.0
1569,LBN,2005,56.0
1570,LBN,2006,57.0
1571,LBN,2007,56.0
1572,LBN,2008,60.0
1573,LBN,2009,96.0
1574,LBN,2010,98.3
1575,LBN,2011,97.5
1576,LBN,2012,98.9
1577,LBN,2013,100.0
1578,LBN,2014,96.2
1579,LBN,2015,92.5
1580,LBN,2016,91.65
1581,LSO,2000,-1.0
1582,LSO,2001,74.0
1583,LSO,2002,62.0
1584,LSO,2003,64.0
1585,LSO,2004,78.0
1586,LSO,2005,91.0
1587,LSO,2006,94.0
1588,LSO,2007,85.0
1589,LSO,2008,81.0
1590,LSO,2009,77.0
1591,LSO,2010,79.74465545
1592,LSO,2011,71.0
1593,LSO,2012,69.0
1594,LSO,2013,69.0
1595,LSO,2014,71.0
1596,LSO,2015,69.0
1597,LSO,2016,70.0
1598,LBR,2000,-1.0
1599,LBR,2001,79.0
1600,LBR,2002,62.0
1601,LBR,2003,49.0
1602,LBR,2004,48.0
1603,LBR,2005,92.0
1604,LBR,2006,100.0
1605,LBR,2007,105.0
1606,LBR,2008,106.0
1607,LBR,2009,105.0
1608,LBR,2010,85.0
1609,LBR,2011,86.0
1610,LBR,2012,101.9972175
1611,LBR,2013,97.0
1612,LBR,2014,73.89435864
1613,LBR,2015,77.0
1614,LBR,2016,102.0
1615,LBY,2000,-1.0
1616,LBY,2001,96.0
1617,LBY,2002,96.8
1618,LBY,2003,-1.0
1619,LBY,2004,100.0
1620,LBY,2005,100.0
1621,LBY,2006,100.0
1622,LBY,2007,98.0
1623,LBY,2008,99.0
1624,LBY,2009,98.66
1625,LBY,2012,98.1
1626,LBY,2014,96.0
1627,LBY,2015,95.8
1628,LBY,2016,96.7
1629,LTU,2000,98.6
1630,LTU,2001,98.5
1631,LTU,2002,98.1
1632,LTU,2003,98.4
1633,LTU,2004,94.0
1634,LTU,2005,97.7
1635,LTU,2006,98.0
1636,LTU,2007,99.0
1637,LTU,2008,96.0
1638,LTU,2009,98.9
1639,LTU,2010,98.3
1640,LTU,2011,94.76275304
1641,LTU,2012,97.07
1642,LTU,2013,97.43
1643,LTU,2014,96.95
1644,LTU,2015,97.43
1645,LTU,2016,96.5
1646,LUX,2000,-1.0
1647,LUX,2001,-1.0
1648,LUX,2002,-1.0
1649,LUX,2003,-1.0
1650,LUX,2004,-1.0
1651,LUX,2005,-1.0
1652,LUX,2006,-1.0
1653,LUX,2007,-1.0
1654,LUX,2008,-1.0
1655,LUX,2009,-1.0
1656,LUX,2010,-1.0
1657,LUX,2011,-1.0
1658,LUX,2012,-1.0
1659,LUX,2013,-1.0
1660,LUX,2015,-1.0
1661,LUX,2016,-1.0
1662,MKD,2000,98.5
1663,MKD,2001,94.7
1664,MKD,2002,99.0
1665,MKD,2003,99.7
1666,MKD,2004,96.1
1667,MKD,2005,-1.0
1668,MKD,2006,95.0
1669,MKD,2007,-1.0
1670,MKD,2008,-1.0
1671,MKD,2009,-1.0
1672,MKD,2010,-1.0
1673,MKD,2011,97.04497343
1674,MKD,2012,98.0
1675,MKD,2013,97.37415084
1676,MKD,2014,97.68677026
1677,MKD,2015,98.13018479
1678,MKD,2016,97.04483539
1679,MDG,2000,86.0
1680,MDG,2001,92.0
1681,MDG,2002,76.0
1682,MDG,2003,99.0
1683,MDG,2004,86.0
1684,MDG,2005,91.0
1685,MDG,2006,100.0
1686,MDG,2007,104.0
1687,MDG,2008,101.0
1688,MDG,2009,96.11353743
1689,MDG,2010,93.88026632
1690,MDG,2011,96.04205848
1691,MDG,2012,96.35324361
1692,MDG,2013,95.72337826
1693,MDG,2014,98.53903932
1694,MDG,2015,95.19986692
1695,MDG,2016,99.96
1696,MWI,2000,98.0
1697,MWI,2001,100.0
1698,MWI,2002,94.0
1699,MWI,2003,100.0
1700,MWI,2004,106.0
1701,MWI,2005,108.0
1702,MWI,2006,94.0
1703,MWI,2007,96.0
1704,MWI,2008,90.0
1705,MWI,2009,90.0
1706,MWI,2010,109.0
1707,MWI,2011,102.0
1708,MWI,2012,99.0
1709,MWI,2013,99.0
1710,MWI,2014,97.0
1711,MWI,2015,93.1
1712,MWI,2016,89.0
1713,MYS,2000,95.0
1714,MYS,2001,95.0
1715,MYS,2002,95.0
1716,MYS,2003,103.0
1717,MYS,2004,96.0
1718,MYS,2005,96.0
1719,MYS,2006,88.0
1720,MYS,2007,92.0
1721,MYS,2008,96.0
1722,MYS,2009,97.5
1723,MYS,2010,90.65739068
1724,MYS,2011,96.01170173
1725,MYS,2012,95.20694751
1726,MYS,2013,96.92
1727,MYS,2014,93.3
1728,MYS,2015,94.56
1729,MYS,2016,88.04
1730,MDV,2000,99.0
1731,MDV,2001,98.0
1732,MDV,2002,99.0
1733,MDV,2003,98.5
1734,MDV,2004,98.0
1735,MDV,2005,99.0
1736,MDV,2006,99.0
1737,MDV,2007,99.0
1738,MDV,2008,99.0
1739,MDV,2009,99.0
1740,MDV,2010,97.0
1741,MDV,2011,97.22785666
1742,MDV,2012,99.33057061
1743,MDV,2013,99.30252833
1744,MDV,2014,98.5059761
1745,MDV,2015,99.48
1746,MDV,2016,99.4
1747,MLI,2000,78.0
1748,MLI,2001,92.0
1749,MLI,2002,97.0
1750,MLI,2003,98.0
1751,MLI,2004,105.0
1752,MLI,2005,112.0
1753,MLI,2006,108.0
1754,MLI,2007,89.0
1755,MLI,2008,122.0
1756,MLI,2009,100.0
1757,MLI,2010,-1.0
1758,MLI,2011,102.0
1759,MLI,2012,103.0
1760,MLI,2013,107.0
1761,MLI,2014,112.0
1762,MLI,2015,102.0
1763,MLI,2016,106.0
1764,MLT,2000,91.3
1765,MLT,2001,86.67
1766,MLT,2002,90.3
1767,MLT,2003,72.13
1768,MLT,2004,92.0
1769,MLT,2005,94.5
1770,MLT,2006,85.0
1771,MLT,2007,84.0
1772,MLT,2008,88.0
1773,MLT,2009,91.4
1774,MLT,2010,96.7
1775,MLT,2011,100.0
1776,MLT,2012,100.0
1777,MLT,2013,99.97636493
1778,MLT,2014,99.72
1779,MLT,2015,97.61
1780,MLT,2016,97.3
1781,MHL,2000,100.0
1782,MHL,2001,100.0
1783,MHL,2002,89.0
1784,MHL,2003,90.0
1785,MHL,2004,71.0
1786,MHL,2005,89.0
1787,MHL,2006,81.0
1788,MHL,2007,100.0
1789,MHL,2009,101.8306636
1790,MHL,2010,100.0
1791,MHL,2011,-1.0
1792,MHL,2012,90.44289044
1793,MHL,2013,73.370319
1794,MHL,2014,76.19047619
1795,MHL,2015,88.54625551
1796,MHL,2016,86.58649399
1797,MRT,2000,-1.0
1798,MRT,2001,82.0
1799,MRT,2002,99.0
1800,MRT,2003,91.0
1801,MRT,2004,83.0
1802,MRT,2005,85.0
1803,MRT,2006,85.0
1804,MRT,2007,92.0
1805,MRT,2008,88.0
1806,MRT,2009,79.41217522
1807,MRT,2010,81.63338838
1808,MRT,2011,91.0737595
1809,MRT,2012,94.26799364
1810,MRT,2013,94.51047993
1811,MRT,2014,95.43822319
1812,MRT,2015,86.5
1813,MRT,2016,100.39064599999999
1814,MUS,2000,87.9
1815,MUS,2001,92.0
1816,MUS,2002,-1.0
1817,MUS,2003,93.0
1818,MUS,2004,91.0
1819,MUS,2005,89.6
1820,MUS,2006,88.0
1821,MUS,2007,89.0
1822,MUS,2008,95.0
1823,MUS,2009,88.26597993
1824,MUS,2010,87.75881837
1825,MUS,2011,87.83746556
1826,MUS,2012,87.68110870000001
1827,MUS,2013,87.0
1828,MUS,2014,87.0
1829,MUS,2015,84.0
1830,MUS,2016,86.0
1831,MEX,2000,99.0
1832,MEX,2001,99.0
1833,MEX,2002,100.0
1834,MEX,2003,88.14
1835,MEX,2004,100.0
1836,MEX,2005,99.62
1837,MEX,2006,87.0
1838,MEX,2007,99.0
1839,MEX,2008,98.0
1840,MEX,2009,98.0
1841,MEX,2010,96.30004567
1842,MEX,2011,99.85002028
1843,MEX,2012,-1.0
1844,MEX,2013,88.68
1845,MEX,2014,-1.0
1846,MEX,2015,99.62796033
1847,MEX,2016,98.87139838
1848,FSM,2000,-1.0
1849,FSM,2001,-1.0
1850,FSM,2002,-1.0
1851,FSM,2003,-1.0
1852,FSM,2004,78.0
1853,FSM,2005,-1.0
1854,FSM,2006,-1.0
1855,FSM,2007,0.0
1856,FSM,2008,-1.0
1857,FSM,2009,-1.0
1858,FSM,2010,-1.0
1859,FSM,2011,96.0
1860,FSM,2012,97.0
1861,FSM,2013,97.63
1862,FSM,2014,94.4
1863,FSM,2015,95.0
1864,FSM,2016,95.0
1865,MCO,2000,-1.0
1866,MCO,2001,-1.0
1867,MCO,2002,-1.0
1868,MCO,2003,-1.0
1869,MCO,2004,-1.0
1870,MNG,2000,95.4
1871,MNG,2001,95.0
1872,MNG,2002,96.0
1873,MNG,2003,98.0
1874,MNG,2004,98.0
1875,MNG,2005,99.0
1876,MNG,2006,99.0
1877,MNG,2007,95.0
1878,MNG,2008,98.0
1879,MNG,2009,97.42921940000001
1880,MNG,2010,98.81295075
1881,MNG,2011,94.0390501
1882,MNG,2012,97.26991313
1883,MNG,2013,98.23536241
1884,MNG,2014,97.56039968
1885,MNG,2015,98.02880209
1886,MNG,2016,99.0
1887,MNE,2006,99.0
1888,MNE,2007,99.0
1889,MNE,2008,99.0
1890,MNE,2009,95.5
1891,MNE,2010,97.0
1892,MNE,2011,98.0
1893,MNE,2012,97.6
1894,MNE,2013,98.0
1895,MNE,2014,96.8
1896,MNE,2015,95.5
1897,MNE,2016,96.56
1898,MAR,2000,95.0
1899,MAR,2001,93.0
1900,MAR,2002,90.0
1901,MAR,2003,91.0
1902,MAR,2004,96.0
1903,MAR,2005,96.0
1904,MAR,2006,96.0
1905,MAR,2007,95.0
1906,MAR,2008,98.0
1907,MAR,2009,101.0
1908,MAR,2010,100.0
1909,MAR,2011,102.0
1910,MAR,2012,99.0
1911,MAR,2013,100.0
1912,MAR,2014,104.0
1913,MAR,2015,100.0
1914,MAR,2016,100.0
1915,MOZ,2000,102.0
1916,MOZ,2001,95.0
1917,MOZ,2002,97.0
1918,MOZ,2003,103.0
1919,MOZ,2004,105.0
1920,MOZ,2005,-1.0
1921,MOZ,2006,109.0
1922,MOZ,2007,89.0
1923,MOZ,2008,122.0
1924,MOZ,2009,104.0
1925,MOZ,2010,86.75459647
1926,MOZ,2011,99.3
1927,MOZ,2012,102.9
1928,MOZ,2013,104.0
1929,MOZ,2014,107.0
1930,MOZ,2015,103.0
1931,MOZ,2016,103.0
1932,MMR,2000,87.0
1933,MMR,2001,81.0
1934,MMR,2002,81.0
1935,MMR,2003,80.0
1936,MMR,2004,100.0
1937,MMR,2005,76.4
1938,MMR,2006,67.0
1939,MMR,2007,86.0
1940,MMR,2008,89.0
1941,MMR,2009,93.22600243
1942,MMR,2010,93.12474361
1943,MMR,2011,88.24126222
1944,MMR,2012,88.85248434
1945,MMR,2013,90.0
1946,MMR,2014,92.09998278
1947,MMR,2015,94.39873704
1948,MMR,2016,94.0
1949,NAM,2000,90.0
1950,NAM,2001,58.0
1951,NAM,2002,86.0
1952,NAM,2003,87.0
1953,NAM,2004,88.0
1954,NAM,2005,-1.0
1955,NAM,2006,-1.0
1956,NAM,2007,74.0
1957,NAM,2008,88.0
1958,NAM,2009,87.0
1959,NAM,2010,87.11505085
1960,NAM,2011,88.0
1961,NAM,2012,89.0
1962,NAM,2013,94.0
1963,NAM,2014,92.0
1964,NAM,2015,98.0
1965,NAM,2016,90.0
1966,NRU,2000,85.4
1967,NRU,2001,-1.0
1968,NRU,2002,100.0
1969,NRU,2003,-1.0
1970,NRU,2004,-1.0
1971,NRU,2005,100.0
1972,NRU,2006,98.0
1973,NRU,2007,100.0
1974,NRU,2008,100.0
1975,NRU,2009,-1.0
1976,NRU,2010,100.0
1977,NRU,2011,100.0
1978,NRU,2012,-1.0
1979,NRU,2014,102.0
1980,NRU,2015,98.0
1981,NPL,2000,91.1
1982,NPL,2001,89.1
1983,NPL,2002,88.5
1984,NPL,2003,90.0
1985,NPL,2004,94.5
1986,NPL,2005,86.36
1987,NPL,2006,93.0
1988,NPL,2007,87.0
1989,NPL,2008,84.0
1990,NPL,2009,83.0
1991,NPL,2010,85.0
